,temperature,dew-point,humidity,cloudCover,pressure,windSpeed,temperature-1,dew-point-1,humidity-1,cloudCover-1,pressure-1,windSpeed-1,Vreme,"('broj_traka', '1')","('broj_traka', '3')","('broj_traka', '4')","('broj_traka', '5')","('broj_traka', '6')","('broj_traka', '7')","('broj_ljudi', '1')","('broj_ljudi', '3')","('broj_ljudi', '4')","('broj_ljudi', '5')","('broj_ljudi', '6')","('broj_ljudi', '7')","('brzina_sred', '1')","('brzina_sred', '3')","('brzina_sred', '4')","('brzina_sred', '5')","('brzina_sred', '6')","('brzina_sred', '7')","('brzina_median', '1')","('brzina_median', '3')","('brzina_median', '4')","('brzina_median', '5')","('brzina_median', '6')","('brzina_median', '7')","('brzina_10', '1')","('brzina_10', '3')","('brzina_10', '4')","('brzina_10', '5')","('brzina_10', '6')","('brzina_10', '7')","('brzina_25', '1')","('brzina_25', '3')","('brzina_25', '4')","('brzina_25', '5')","('brzina_25', '6')","('brzina_25', '7')","('brzina_75', '1')","('brzina_75', '3')","('brzina_75', '4')","('brzina_75', '5')","('brzina_75', '6')","('brzina_75', '7')","('brzina_90', '1')","('brzina_90', '3')","('brzina_90', '4')","('brzina_90', '5')","('brzina_90', '6')","('brzina_90', '7')","('brzina_100', '1')","('brzina_100', '3')","('brzina_100', '4')","('brzina_100', '5')","('brzina_100', '6')","('brzina_100', '7')","('labels', '1')","('labels', '3')","('labels', '4')","('labels', '5')","('labels', '6')","('labels', '7')","('brlabels', '1')","('brlabels', '3')","('brlabels', '4')","('brlabels', '5')","('brlabels', '6')","('brlabels', '7')"
2017-01-12 12:40:00,3.91,-1.47,0.68,0.75,1021.41,0.25,-4.88,-9.5,0.7,0.0,1021.95,3.79,760,7.0,2.0,3.0,4.0,4.0,2.0,84.0,22.0,57.0,58.0,92.0,14.0,126.23929845581056,88.29082777580577,93.42379100768788,94.75924891372607,101.32681730095625,91.36672651715953,120.08471454880294,84.32139147991593,94.55469613259667,89.25563035084775,103.86332970620238,92.43369055288875,91.21512499020699,70.21380925758119,74.47857286114704,71.17860481142714,77.23204579832543,74.7662148457404,98.33690573623645,74.79570190797433,85.67085098190219,82.17496016776401,87.9564686613791,81.56463088984788,140.2734048601488,96.61345973898057,108.26627737226278,107.43367543859648,113.73446564983448,99.81273584905661,147.9606227008937,120.61616000190357,120.0476122672508,116.93810785739556,125.77625095891541,104.63772359813967,391.995,125.55518672199167,130.6442748091603,166.85958429561202,158.55548172757474,119.97020316027088,1.0,1.0,1.0,1.0,1.0,1.0,121.0459527603781,83.8269995418076,93.78340308413203,92.81344097828483,99.76701836674579,72.1138544365563
2017-01-12 12:50:00,3.91,-1.47,0.68,0.75,1021.41,0.25,-4.88,-9.5,0.7,0.0,1021.95,3.79,770,7.0,2.0,3.0,4.0,4.0,2.0,80.0,24.0,59.0,59.0,88.0,12.0,119.60370256002743,85.43441234349076,91.98738949445185,97.15511219610381,102.77899894603156,89.29637171800692,113.10834983110131,83.10321188878234,92.86315789473686,98.4586609989373,104.6606521485603,86.21916076328556,85.72968462568109,66.19439784127863,72.40746207629152,73.61354223374842,78.21309332283288,77.30191304347825,96.57010948267705,78.57344178473491,82.58619153674833,84.77601106111078,89.24821103508881,79.98027108433735,133.285011730353,91.62594520518613,109.28613819034555,110.34791111204417,114.55221411318598,97.1489921184619,147.5793691506619,100.62821685885737,118.74852721451438,118.54043472981178,125.69204527149007,100.27698113207546,412.62631578947367,125.55518672199167,130.6442748091603,141.6670588235294,137.3387050359712,119.97020316027088,1.0,1.0,1.0,1.0,1.0,1.0,122.46524367802839,89.64597650427328,92.7547266969193,89.89281804079712,100.30306836265684,76.48464893239183
2017-01-12 13:00:00,-3.98,-7.7,0.75,0.75,1019.49,1.0,-2.87,-8.49,0.65,0.63,1019.49,3.09,780,7.0,2.0,3.0,4.0,4.0,2.0,80.0,24.0,69.0,60.0,84.0,14.0,123.21669552597307,82.42958796735675,91.27950229558346,95.5149774122288,102.17614388938046,87.27015226223475,113.51533508787762,83.10321188878234,90.6111269614836,92.12688817484414,103.02330812352338,83.11512832354688,85.44445827914586,65.54542272913571,71.65951683121907,72.3866073790463,78.52194015389,75.28508835904628,94.33940789473682,79.96734064559358,80.81627315655649,83.78326500802473,88.14076462179506,79.17748885586924,135.43742513717586,92.19769854488078,108.26627737226278,106.94899315806272,112.85891224977968,93.03602715148249,157.85718007243267,108.28845966943634,115.61119589301609,118.49169277474195,125.00696645759477,99.13043851659076,412.62631578947367,112.67240380637152,124.57290033594624,141.6670588235294,141.61780415430266,118.63125000000001,1.0,1.0,1.0,1.0,1.0,1.0,118.64297209362181,91.90747858110852,91.67093340684049,92.69338482078966,98.94489598436081,75.79347799216195
2017-01-12 13:10:00,-3.98,-7.7,0.75,0.75,1019.49,1.0,-2.87,-8.49,0.65,0.63,1019.49,3.09,790,7.0,2.0,3.0,4.0,4.0,2.0,83.0,23.0,70.0,58.0,98.0,20.0,121.0459527603781,83.8269995418076,93.78340308413203,92.81344097828483,99.76701836674579,72.1138544365563,118.45187713310578,83.12857142857142,90.54658912176745,91.01792429097989,102.14087311402423,79.3849925705795,84.0571890758065,65.1223324851569,73.85109357312031,68.24511983069873,75.64657819905213,23.76868772751572,97.34505251631472,74.96526164398716,80.51659026445506,77.14499152884227,86.42003583758014,63.462163193973126,133.7247027741083,100.30848571032186,110.03749581694035,105.942949349034,111.90010859549822,87.85401439599065,151.73612314626695,112.29278006631165,116.31828423305387,118.58917668488161,123.78511720355485,98.21454787627647,412.62631578947367,117.99358752166377,149.22012072434606,141.6670588235294,141.61780415430266,118.63125000000001,1.0,1.0,1.0,1.0,1.0,1.0,118.90933813831523,85.86467937537746,90.85935162147017,96.85921701465779,101.41352401389096,94.39530530301192
2017-01-12 13:20:00,-3.98,-7.7,0.75,0.75,1019.49,1.0,-2.87,-8.49,0.65,0.63,1019.49,3.09,800,7.0,2.0,3.0,4.0,4.0,2.0,90.0,17.0,70.0,56.0,100.0,23.0,122.46524367802839,89.64597650427328,92.7547266969193,89.89281804079712,100.30306836265684,76.48464893239183,116.69700857259139,89.51356275303642,89.97363893024728,88.43472972972974,101.92250636236761,85.58260869565218,92.09614428626394,51.87501557632399,72.11108219178082,64.87361770853126,79.81066036502213,25.1587062965124,97.66703501446352,77.94439024390245,77.00115151896073,74.16405757700205,88.44177275039956,66.64452710083242,136.59655193469166,112.67240380637152,107.22274698795182,103.30849064742439,110.06234731229591,94.25087789907934,154.28161034967917,121.45285179533455,116.31828423305387,114.64064777327937,121.38099576549803,102.00978934657186,340.8652173913043,125.38176795580108,149.22012072434606,140.7014605647517,141.61780415430266,118.63125000000001,1.0,1.0,1.0,1.0,1.0,1.0,114.25656379392468,88.54646189288258,95.28385906858703,96.75690988461348,101.60324402317342,92.70760576894924
2017-01-12 13:30:00,-3.98,-7.7,0.75,0.75,1019.49,1.0,-2.87,-8.49,0.65,0.63,1019.49,3.09,810,7.0,2.0,3.0,4.0,4.0,2.0,98.0,19.0,55.0,51.0,102.0,21.0,118.64297209362181,91.90747858110852,91.67093340684049,92.69338482078966,98.94489598436081,75.79347799216195,116.69700857259139,87.67842884739214,87.85394190871371,97.17579018157365,99.68712901093578,86.55830618892509,90.94221472418684,66.72001629707233,71.97062983425414,65.20776173285199,75.64623681231603,24.50290456431535,96.77782026768641,72.29960128752587,75.49205226851234,77.08058321479373,86.12725587295789,63.72517985611511,136.59655193469166,114.98108821830678,105.57836840162423,106.33129791989744,112.03098591549296,95.58776978417266,151.28578483174948,120.84324708972025,117.93912576404279,112.27692307692308,126.83260417661286,106.72048192771084,310.4910891089109,125.38176795580108,149.22012072434606,140.7014605647517,137.3387050359712,114.04892703862659,1.0,1.0,1.0,1.0,1.0,1.0,114.67872429007238,84.49378561308144,97.70914304319086,99.18620176190227,102.88040952017305,94.53086755066911
2017-01-12 13:40:00,-3.98,-7.7,0.75,0.75,1019.49,1.0,-2.87,-8.49,0.65,0.63,1019.49,3.09,820,7.0,2.0,3.0,4.0,4.0,2.0,93.0,28.0,52.0,49.0,106.0,16.0,118.90933813831523,85.86467937537746,90.85935162147017,96.85921701465779,101.41352401389096,94.39530530301192,111.56825863335781,86.76055719748945,87.62045092293502,99.72422360248447,102.03168936352063,95.41646553724763,83.43981058016574,64.14890961014154,72.82361203172859,72.38976758598402,78.7570825688698,80.28877062947276,95.61989924433249,77.45447013828398,76.0460559212977,83.33356401384083,87.93225316507308,87.8523672449057,135.21317898486194,100.65768048246912,105.54533038021411,109.47000000000001,112.55990244132535,104.2289531667526,151.739052937707,116.8457028847233,112.87583572869603,120.29933632988082,125.68190357310033,107.59166953528398,310.4910891089109,125.38176795580108,142.0735632183908,140.7014605647517,137.3387050359712,119.16322869955157,1.0,1.0,1.0,1.0,1.0,1.0,121.67689351697825,86.68245201753129,100.09133839321501,96.60495163220583,101.91944034311364,93.82389811119717
2017-01-12 13:50:00,-3.98,-7.7,0.75,0.75,1019.49,1.0,-2.87,-8.49,0.65,0.63,1019.49,3.09,830,7.0,2.0,3.0,4.0,4.0,2.0,88.0,32.0,40.0,56.0,106.0,19.0,114.25656379392468,88.54646189288258,95.28385906858703,96.75690988461348,101.60324402317342,92.70760576894924,116.0446482012321,88.23238759751766,92.23465478434294,98.94160264115774,101.76133880713047,95.24516129032259,73.66213262852163,58.524465865521535,75.03180663311282,73.57795883361922,78.7570825688698,72.98522049236364,93.47276423546457,78.85751977657635,77.3576923275314,82.97567842899255,88.25884165824898,83.05969201661823,135.03289474621545,105.68553530339159,107.79471627602817,106.33003817914832,113.86868530271008,105.16024096385541,148.62130587076132,115.3112006945088,123.21440100093838,119.22994717063341,124.69032099523882,109.2425055874358,304.4621359223301,169.10019120458892,142.0735632183908,139.47915057915057,154.95194805194805,119.16322869955157,1.0,1.0,1.0,1.0,1.0,1.0,126.79620860653931,76.50982459042854,100.62934338633157,95.05373641910246,101.53796622989528,94.34323394441171
2017-01-12 14:00:00,5.1,-1.72,0.61,0.77,1020.72,0.32,-1.37,-6.98,0.66,0.0,1021.29,4.01,840,7.0,2.0,3.0,4.0,4.0,2.0,80.0,32.0,50.0,62.0,103.0,21.0,114.67872429007238,84.49378561308144,97.70914304319086,99.18620176190227,102.88040952017305,94.53086755066911,112.85723371324357,88.31315818703176,98.27180813829625,100.92232381537652,106.29220489977727,96.63054545454544,73.55673953956818,14.205679572517678,74.0072312284567,75.10669950738917,81.5091362627186,74.53969144460028,93.44943615684323,71.43265637692933,83.83196260715532,85.97376742160279,95.16954073720623,88.13731343283581,133.8163985940246,105.68553530339159,110.2240480232364,112.852811550152,112.49408205615421,105.87011952191234,145.50076790450927,115.58166321396865,121.40900653522986,121.98272183738361,121.8103922084759,112.3610993657505,304.4621359223301,169.10019120458892,142.0735632183908,139.47915057915057,154.95194805194805,119.16322869955157,1.0,1.0,1.0,1.0,1.0,1.0,128.48653142957465,84.45104561383344,102.47999100620909,88.58988688642948,100.96334023915955,86.73145868547518
2017-01-12 14:10:00,5.1,-1.72,0.61,0.77,1020.72,0.32,-1.37,-6.98,0.66,0.0,1021.29,4.01,850,7.0,2.0,3.0,4.0,4.0,2.0,84.0,26.0,47.0,71.0,99.0,19.0,121.67689351697825,86.68245201753129,100.09133839321501,96.60495163220583,101.91944034311364,93.82389811119717,116.58091181379103,92.24085748714799,102.15206611570248,98.76992481203008,105.70365448504982,96.63054545454544,78.62968474420131,25.715940395692463,73.58854790165601,69.30474820143884,81.00003729389081,76.08411095079056,96.71617834394903,68.76972972972973,84.52977021479832,85.73208543801415,94.2720229896718,83.73044776119403,132.97813286048634,110.31798836147877,113.24598913010928,106.99947922492353,111.96531710780509,102.70689655172414,146.45400162513542,118.2849528276961,124.01306847704933,120.41700000000002,119.3728060150376,109.59812151249434,522.66,169.10019120458892,171.20862533692724,139.47915057915057,154.95194805194805,113.3194029850746,1.0,1.0,1.0,1.0,1.0,1.0,124.321524237989,77.32199305108226,103.15346683698465,90.11400325925128,99.26784971555195,82.10920674325676
2017-01-12 14:20:00,5.1,-1.72,0.61,0.77,1020.72,0.32,-1.37,-6.98,0.66,0.0,1021.29,4.01,860,7.0,2.0,3.0,4.0,4.0,2.0,85.0,21.0,50.0,66.0,98.0,16.0,126.79620860653931,76.50982459042854,100.62934338633157,95.05373641910246,101.53796622989528,94.34323394441171,122.15961383748993,78.57160992498557,101.52109875294911,99.41972694895134,106.17410244988864,98.1662000368392,87.4111792962025,37.44703230653644,76.16501895991333,64.40350464281785,81.86643015780245,77.2312993887613,98.88922175187234,66.40457142857142,86.3692546583851,78.29772382656104,93.67092867068085,85.93388059701492,133.02181340341653,103.54722433460076,113.13869470014637,111.4625443556938,110.98883720930232,101.52234140563307,145.14301178274542,110.83809523809522,122.4701824485374,121.33388071065991,117.07769562043794,107.38874828554633,522.66,120.65981391227292,171.20862533692724,138.8092219020173,146.3963190184049,113.3194029850746,1.0,1.0,1.0,1.0,1.0,1.0,121.9042604634431,81.918834719279,102.09783259247591,92.90704895046409,97.85924223720711,85.59552998731712
2017-01-12 14:30:00,5.1,-1.72,0.61,0.77,1020.72,0.32,-1.37,-6.98,0.66,0.0,1021.29,4.01,870,6.0,2.0,3.0,4.0,4.0,2.0,94.0,20.0,48.0,59.0,100.0,15.0,128.48653142957465,84.45104561383344,102.47999100620909,88.58988688642948,100.96334023915955,86.73145868547518,119.14220246222237,85.73340961316117,102.21806204335849,89.03290203327172,103.24618495040329,92.26875,91.1406537171707,65.27760986093551,76.11154293381038,58.933187529380625,76.53789232619826,71.14283378746593,98.94068406692948,77.70267505460797,85.83706565046174,70.57442554985595,88.85422477114889,76.82483622994653,133.3446071709282,94.9686651119778,117.75596226426248,102.77494278690018,112.5265243214796,96.80655737704919,150.6594679688326,104.25717212644798,128.51303275310835,117.671335504886,124.02629032586213,101.42519083969466,522.66,110.83809523809522,171.20862533692724,138.8092219020173,146.3963190184049,101.81379310344828,1.0,1.0,1.0,1.0,1.0,1.0,120.17751039504157,80.39494275985906,104.06396264511808,97.20753730971643,97.084884612215,88.31430756212453
2017-01-12 14:40:00,5.1,-1.72,0.61,0.77,1020.72,0.32,-1.37,-6.98,0.66,0.0,1021.29,4.01,880,7.0,2.0,3.0,4.0,4.0,2.0,95.0,19.0,56.0,56.0,110.0,16.0,124.321524237989,77.32199305108226,103.15346683698465,90.11400325925128,99.26784971555195,82.10920674325676,121.13926701570679,82.3991527987897,103.00384716732543,88.33018018556604,101.86820567492208,82.78858823529411,91.17626730634751,44.85243062118739,77.82033736480403,62.67013882100722,76.35612520458265,68.3252808988764,99.7702470920585,73.57004468513603,86.90166787203268,76.40645662831213,88.03426182417728,72.33340019003325,137.5538921668674,92.60470588235293,116.95078698917128,104.54123547680229,111.41011853600686,96.0216393442623,150.46614321475158,103.62626801729891,133.1209035203962,114.13029654833504,122.41955568755569,99.11587410837193,475.1454545454546,126.37085846867748,156.13136842105263,138.8092219020173,138.33391304347825,107.15080645161288,1.0,1.0,1.0,1.0,1.0,1.0,119.20788694975488,93.50686501229907,102.88651646185795,98.14290306709732,97.63177903615961,94.48974394002592
2017-01-12 14:50:00,5.1,-1.72,0.61,0.77,1020.72,0.32,-1.37,-6.98,0.66,0.0,1021.29,4.01,890,7.0,2.0,3.0,4.0,4.0,2.0,97.0,18.0,63.0,63.0,121.0,18.0,121.9042604634431,81.918834719279,102.09783259247591,92.90704895046409,97.85924223720711,85.59552998731712,121.03977680350735,85.53326123162915,100.74290245836639,94.32140992167102,101.75948827292109,88.38404001194385,90.0255690288923,51.284916209028985,77.92265878857033,71.74853195825526,71.98371040723981,66.00863252223064,99.14750244857981,77.41340147451608,86.54057449674988,84.77583598364382,87.89171270718231,70.75308683853459,136.99894736842103,94.54276313399,117.4273791682278,104.25719712961252,111.89964830011722,96.6315003112679,151.85544817063365,120.26619929744069,125.20382667416995,108.71266162099674,120.2146095717884,110.43676451612902,475.1454545454546,126.37085846867748,156.13136842105263,129.13351206434317,141.61780415430266,120.24162895927601,1.0,1.0,1.0,1.0,1.0,1.0,120.42923407227993,83.04027890713202,104.20149069595023,97.19144160190116,98.77719962538617,92.94606946652671
2017-01-12 15:00:00,3.5,-5.08,0.53,0.75,1018.72,2.0,-0.92,-6.51,0.66,0.0,1021.02,3.11,900,7.0,2.0,3.0,4.0,4.0,2.0,96.0,20.0,63.0,72.0,128.0,19.0,120.17751039504157,80.39494275985906,104.06396264511808,97.20753730971643,97.084884612215,88.31430756212453,121.06390754050966,86.19535336918594,103.00333333333333,100.73235134037131,100.26346772591856,94.06513274336284,89.3884611317525,3.6314042326546314,80.60794614875306,73.67083197655487,71.47484176224017,57.792012055109076,104.81071403413915,74.26047443247296,88.62868832134887,86.84068090979672,88.33915896487984,70.92940202352588,135.34962319200892,98.54960237348001,117.19105369083944,107.89706338106116,109.08659984918938,105.0397656433091,146.28554913294795,123.06755051762548,125.02096036247806,116.21524369980617,119.0154613466334,118.20945,340.8652173913043,126.37085846867748,151.97213114754098,141.94538310412574,141.61780415430266,120.24162895927601,1.0,1.0,1.0,1.0,1.0,1.0,118.77803806019456,83.19819759567872,98.60348749870022,94.52723191324165,99.81474982152483,90.67544692318629
2017-01-12 15:10:00,3.5,-5.08,0.53,0.75,1018.72,2.0,-0.92,-6.51,0.66,0.0,1021.02,3.11,910,7.0,2.0,3.0,4.0,4.0,2.0,103.0,22.0,58.0,71.0,113.0,20.0,119.20788694975488,93.50686501229907,102.88651646185795,98.14290306709732,97.63177903615961,94.48974394002592,119.88393782383419,91.49074010095453,102.97524851431659,100.62701949860724,102.8560344827586,101.96099106058932,87.17110513182405,75.385613200119,81.90801695297644,69.73957528957528,71.29712956281907,64.79153179829969,104.01004008527502,85.53882274057946,90.55415821249142,86.94569680469775,86.06889089269612,84.88179183820297,133.17379075616677,110.77157909416762,117.68757690968191,110.30796287317956,110.34728323699422,108.04372983870965,149.40693300926628,119.0387813082479,124.45444684390998,120.11670822942644,118.8376788535529,118.156725,340.8652173913043,124.4647359454855,149.22012072434606,147.149083503055,141.61780415430266,120.24162895927601,1.0,1.0,1.0,1.0,1.0,1.0,118.82742668098868,78.16452145760738,99.50057729036932,94.37857867925389,99.53055844686558,86.68868745345218
2017-01-12 15:20:00,3.5,-5.08,0.53,0.75,1018.72,2.0,-0.92,-6.51,0.66,0.0,1021.02,3.11,920,7.0,2.0,3.0,4.0,4.0,2.0,100.0,26.0,58.0,73.0,103.0,19.0,120.42923407227993,83.04027890713202,104.20149069595023,97.19144160190116,98.77719962538617,92.94606946652671,121.47551999999999,87.56623858720127,108.5579106601073,99.94563106796116,100.4741052631579,98.42,92.55935479665904,54.80712848313652,82.27404404586218,65.5297619047619,77.02710540064287,66.2283294114901,107.03726407034227,73.54382273363291,90.86742112314255,84.60210772833724,86.97120298879203,86.7020445252158,134.34745629934835,105.90056872438814,117.68757690968191,112.3642301710731,110.47514799161414,106.93564418966186,144.88302353115287,112.5549445932569,125.51124737408561,120.67912759906255,118.8376788535529,111.5852727272727,340.8652173913043,124.4647359454855,149.22012072434606,147.149083503055,153.45723472668809,118.63125000000001,1.0,1.0,1.0,1.0,1.0,1.0,119.99271556602129,81.47358123158563,99.87185705358164,93.89151998864362,99.8992739182027,82.2551653150225
2017-01-12 15:30:00,3.5,-5.08,0.53,0.75,1018.72,2.0,-0.92,-6.51,0.66,0.0,1021.02,3.11,930,7.0,2.0,3.0,4.0,4.0,2.0,102.0,28.0,65.0,67.0,103.0,19.0,118.77803806019456,83.19819759567872,98.60348749870022,94.52723191324165,99.81474982152483,90.67544692318629,122.26131968641607,87.56696287700233,101.95569823434994,98.43351498637603,102.63483870967741,90.69419795221843,91.77899197652009,49.807325379746835,73.40440084928846,66.46651179350245,78.75531753025336,72.38816230879576,103.53599455310406,71.28443622711983,86.46995724834822,78.66389845094665,86.97120298879203,79.4423299669318,135.4848126033583,103.10240887804116,110.52518628912071,110.09683705669684,110.66716762601726,102.57024096385541,145.41701786773916,111.3567623027531,121.41847626126543,118.21413573456259,118.71940298507462,110.72249999999998,185.1760975609756,118.19843749999998,132.19679144385026,147.149083503055,153.45723472668809,115.03636363636362,1.0,1.0,1.0,1.0,1.0,1.0,126.77131709487298,79.54504727127322,105.01834100579275,94.53394512652146,100.20791543805798,92.11766335517
2017-01-12 15:40:00,3.5,-5.08,0.53,0.75,1018.72,2.0,-0.92,-6.51,0.66,0.0,1021.02,3.11,940,7.0,2.0,3.0,4.0,4.0,2.0,97.0,27.0,69.0,71.0,101.0,16.0,118.82742668098868,78.16452145760738,99.50057729036932,94.37857867925389,99.53055844686558,86.68868745345218,121.35104895104894,81.36779121578613,104.01458625525947,98.16603260869566,102.19528907922911,86.7020445252158,88.49388128076416,48.455574135021095,72.74252748848774,70.07142857142857,78.62471169686985,74.23664200767863,97.49239165329051,65.15520686609807,86.84121779859484,79.20005353283679,88.79106976744185,78.83286123965325,136.55071942446042,93.76363943666351,110.63510691198408,110.13852374445777,109.71310344827586,94.49431364264865,145.27796927540052,103.98721057462824,119.74776727766367,117.67133550488602,118.42481389578164,97.61327868852459,261.33,118.404,132.19679144385026,144.78997995991983,153.45723472668809,110.72249999999998,1.0,1.0,1.0,1.0,1.0,1.0,129.9173248042189,72.42184398157686,102.8352929831219,93.33179800746123,99.0880192500396,94.06401011064641
2017-01-12 15:50:00,3.5,-5.08,0.53,0.75,1018.72,2.0,-0.92,-6.51,0.66,0.0,1021.02,3.11,950,7.0,2.0,3.0,4.0,4.0,2.0,93.0,25.0,70.0,67.0,109.0,13.0,119.99271556602129,81.47358123158563,99.87185705358164,93.89151998864362,99.8992739182027,82.2551653150225,117.75447848003101,87.06176470588234,104.03891146252215,97.24118438761776,102.7453175457481,79.56107784431137,81.61694840730021,49.40345025641026,74.56924944875388,71.83670319493748,78.35465319778665,73.08451338716532,96.22585551330796,76.1424020662936,92.9381526250492,80.88692204147779,87.24899451553931,75.06610169491526,134.7930758988016,95.11832061068704,110.26908448959367,105.76031525668836,110.21986143187067,90.84923076923077,148.25686695660733,105.13403781898292,116.30305774347356,113.54278707065896,120.101491067823,96.7013328581611,435.55,118.404,131.18349056603773,133.54935304990758,161.78033898305085,100.27698113207546,1.0,1.0,1.0,1.0,1.0,1.0,131.66737606074116,74.72757619497085,102.54045390348156,92.75877414167472,98.86341150457699,99.27906265299988
2017-01-12 16:00:00,0.22,-6.14,0.62,0.49,1019.24,1.25,-0.92,-6.03,0.68,0.55,1020.04,1.48,960,7.0,2.0,3.0,4.0,4.0,2.0,97.0,22.0,59.0,81.0,104.0,10.0,126.77131709487298,79.54504727127322,105.01834100579275,94.53394512652146,100.20791543805798,92.11766335517,121.4926487747958,87.03394944559292,105.74486692015209,97.50364372469636,104.60396324986488,86.67944137861704,91.71576022159242,55.05758082497213,87.40766432697498,70.27220630372493,77.6147441303411,72.12215719063545,99.11394574012374,75.61368915923268,99.06149383498843,81.31705120990433,88.68830232558139,76.07145127118645,137.35359565807326,93.72093532619245,111.94342240168095,106.40677466863035,112.29458823529411,99.27784454470878,150.26748453267157,108.92591657980479,122.09725484096742,114.31993670886077,119.82240299240564,122.62213850547359,435.55,118.404,155.80336134453782,142.2248031496063,161.78033898305085,139.12774869109947,1.0,1.0,1.0,1.0,1.0,1.0,126.07916307877157,77.73182675523738,101.25287663751182,99.97801036330296,99.22905283177546,95.98294684100627
2017-01-12 16:10:00,0.22,-6.14,0.62,0.49,1019.24,1.25,-0.92,-6.03,0.68,0.55,1020.04,1.48,970,6.0,2.0,3.0,4.0,4.0,2.0,106.0,31.0,55.0,71.0,113.0,11.0,129.9173248042189,72.42184398157686,102.8352929831219,93.33179800746123,99.0880192500396,94.06401011064641,124.25910703053859,85.04971892567144,104.7898514851485,97.70141987829615,104.66052631578947,93.07670753064798,93.57831841622324,9.07538237436271,86.93006152386062,66.55359565807326,76.33722101794403,73.00384615384615,105.29740669402271,51.02752474627239,94.7549419527949,79.74638190405328,87.24899451553931,79.68483761329304,138.44995704413017,92.24337764915562,108.16101118133204,107.07700617741537,112.29458823529411,101.537716871647,151.35522053070437,109.58921529175049,116.18106836206829,114.31993670886077,119.70349981539077,120.78818181818183,435.55,126.70401146131806,155.80336134453782,142.2248031496063,161.78033898305085,139.12774869109947,1.0,1.0,1.0,1.0,1.0,1.0,120.7682078530245,87.94089088301436,101.69171311355667,100.03137655790522,100.1900116099539,95.96615541312981
2017-01-12 16:20:00,0.22,-6.14,0.62,0.49,1019.24,1.25,-0.92,-6.03,0.68,0.55,1020.04,1.48,980,7.0,2.0,3.0,4.0,4.0,2.0,113.0,33.0,56.0,58.0,109.0,13.0,131.66737606074116,74.72757619497085,102.54045390348156,92.75877414167472,98.86341150457699,99.27906265299988,126.28162522741054,83.12857142857142,104.805409613542,95.34884244020189,103.97647058823529,96.63054545454544,94.76061056284946,19.648246048371746,75.29953647500277,61.96130952380953,74.99257585615426,83.52250321543409,109.7934924078091,54.176086956521736,90.02158833063208,77.0820082015126,88.38,85.85912762520194,142.24299765807962,99.09209302325581,112.60990106186162,107.715945421481,112.03098591549296,106.2936,152.2860356105911,111.02351177000652,126.47327031211799,115.52200000000002,119.07631081935205,118.77504545454546,360.45517241379315,126.70401146131806,155.80336134453782,142.2248031496063,148.67663551401867,139.12774869109947,1.0,1.0,1.0,1.0,1.0,1.0,119.3065918664793,92.07874421732173,97.49949016035126,99.45298730410934,98.92963162118416,91.43624611379222
2017-01-12 16:30:00,0.22,-6.14,0.62,0.49,1019.24,1.25,-0.92,-6.03,0.68,0.55,1020.04,1.48,990,7.0,2.0,3.0,3.0,4.0,2.0,107.0,30.0,54.0,54.0,115.0,15.0,126.07916307877157,77.73182675523738,101.25287663751182,99.97801036330296,99.22905283177546,95.98294684100627,121.77684210526316,84.28033324388447,104.15709951698535,101.76210675097639,103.86332970620238,96.63054545454544,90.19670717197033,39.415140925538005,74.4430614722437,70.74142041774435,75.67855619360131,84.6338292156783,98.1909161109161,61.63308607931187,91.25054767920604,89.29639538235577,88.30013144652796,85.99828342362204,135.75885143719825,95.3825435403666,110.24083320401594,112.278744807892,112.03098591549296,104.43994486848352,153.80396836965159,111.47858027091051,122.60219618983959,124.14123711340208,117.31926398145464,108.95093999999999,360.45517241379315,135.01695587506194,146.35576036866362,144.2119760479042,148.67663551401867,111.18577405857738,1.0,1.0,1.0,1.0,1.0,1.0,118.4489113812435,83.1028093867961,95.70695665785419,96.60940395767622,98.70339034600313,90.1904922781933
2017-01-12 16:40:00,0.22,-6.14,0.62,0.49,1019.24,1.25,-0.92,-6.03,0.68,0.55,1020.04,1.48,1000,7.0,2.0,3.0,4.0,4.0,2.0,94.0,22.0,56.0,62.0,119.0,14.0,120.7682078530245,87.94089088301436,101.69171311355667,100.03137655790522,100.1900116099539,95.96615541312981,119.2848946086875,90.40986151129286,103.69443535188216,98.9795632656738,102.30482315112538,94.3279936558287,89.91740703763702,56.77468215691789,75.29953647500277,79.58086605422612,77.2002911052904,84.62286486983908,96.61684144676006,83.05253919860627,93.37812729450864,87.14665409878313,90.2628671276143,86.71073332668135,133.96135477280205,105.29731336744337,113.2320135154774,112.278744807892,111.31276043649973,104.96585795903411,145.57305781175347,111.17640239093865,121.23421318656634,123.50461538461539,118.4255458009252,109.39383,360.45517241379315,135.01695587506194,146.35576036866362,144.2119760479042,148.67663551401867,111.18577405857738,1.0,1.0,1.0,1.0,1.0,1.0,120.81545670184443,86.57430812599407,91.61644307068016,95.55573892470781,99.51616479543222,91.25232074330975
